"1" "2" "3" "4" "5" "6" "7"
"ca1hippocampus.148" 0.60367876422226 0.25969590371798 0.000315101331721127 0.000405308578105845 0.135260684473108 0.000477050949014721 0.00016718672781007
"ca1hippocampus.149" 0.676353911531641 0.279943144856279 0.000116613701004213 0.042718317512035 9.89811216701527e-05 7.62134903128453e-05 0.000692817787057611
"ca1hippocampus.150" 0.702809621703402 0.237829308708374 0.000513036482135863 0.0554879167064619 0.00103434673798774 0.00191407862726173 0.000411691034377631
"ca1hippocampus.151" 0.759953094827975 0.231695819632509 7.20856623772266e-05 7.54311551220652e-05 0.00796297361109703 9.49595638998376e-05 0.000145635547020274
"sscortex.534" 0.735339250630347 0.0555742528770355 6.21880790354355e-05 0.0796186241725201 0.129051455533832 7.12940761205026e-05 0.000282934631109937
"ca1hippocampus.152" 0.866821373012409 0.121433342396278 0.000554540986671893 0.00957126257341953 0.00109410100222294 0.000402134109961833 0.000123245919036832
"ca1hippocampus.153" 0.676663574471814 0.0971031111745913 0.00251489035281227 0.0391227556200617 0.0338389302029939 0.0286386771785187 0.122118060999208
"ca1hippocampus.154" 0.763094288696972 0.121322791942283 5.19473204085324e-05 0.035947552802298 0.000204832372171812 5.67488187900742e-05 0.0793218380470765
"ca1hippocampus.155" 0.915854757648571 0.0333292947564311 4.92332907420568e-05 0.050325318338258 0.000206257319587109 7.55292714255338e-05 0.000159609374985263
"ca1hippocampus.156" 0.907587123308136 0.0197487501457044 0.00893575962438479 0.0475314453213948 0.00751135912838547 0.00101577371113086 0.00766978876086427
"ca1hippocampus.157" 0.8177404854534 9.98449014174489e-05 0.0229676570570428 0.0698447924269341 0.00210510929883571 0.000770264452041008 0.0864718464103294
"ca1hippocampus.158" 0.789907147426572 0.169110171800361 5.10453613961551e-05 0.040669532335569 0.000129215065531351 5.89500976610408e-05 7.3937912909835e-05
"ca1hippocampus.159" 0.809148908152687 0.0947823608706992 0.00177716939376855 0.0409228083145102 0.000317235621996602 0.000815953723409535 0.0522355639229287
"ca1hippocampus.160" 0.632472000306519 0.214018978101862 0.000238434776611062 0.0281327738842832 0.124729945770884 0.000288249366613584 0.000119617793227714
"ca1hippocampus.161" 0.701928076771165 0.178407275465688 0.0057214473124536 0.0196854041104289 0.000213856138863355 0.0849420623770815 0.0091018778243196
"ca1hippocampus.162" 0.847770446095874 0.102420265168095 0.0013813993222787 0.000222012983882608 0.0477417577522827 5.10410675303571e-05 0.000413077610056706
"ca1hippocampus.163" 0.782463713613584 0.000720997712030499 0.0108830220969706 0.0277094831526412 0.168992407635488 0.0015311861332144 0.00769918965607122
"ca1hippocampus.164" 0.856996445566351 8.85160963315818e-05 0.0183645543214811 0.0729839367076573 0.0146961429641687 0.0050041879373886 0.0318662164066216
"ca1hippocampus.165" 0.774429398808921 0.165306809879484 4.68192987125983e-05 0.0577135046562502 0.000434559036013522 0.00072038046119642 0.00134852785942181
"ca1hippocampus.166" 0.453711225546425 3.11805164674427e-05 3.86874646733187e-05 0.0779438814804102 0.468168895567387 3.56837657818452e-05 7.0445658855448e-05
"ca1hippocampus.167" 0.736304149500049 0.140904404667931 5.04210335639867e-05 0.0299180164344998 0.00589825217189881 0.000446844416845453 0.0864779117752129
"ca1hippocampus.168" 0.742946542788313 8.85960779820801e-05 0.164603765223217 0.0750333161478208 0.00241738332887777 0.00609791688713197 0.00881247954665837
"ca1hippocampus.169" 0.52166036000474 0.079741765959042 0.27446785340775 0.0961956818817425 0.00368082435646855 0.00332156508146849 0.0209319493087887
"ca1hippocampus.170" 0.813537572792789 0.108064953053138 0.000475911856835861 0.0775049191738334 8.66188616272834e-05 5.89413854065569e-05 0.000271082876370265
"ca1hippocampus.171" 0.871183806947141 0.0780710640527491 0.000837926297583696 0.0446379794619116 0.000644669801327382 8.5960297458899e-05 0.00453859314182846
"ca1hippocampus.172" 0.578868896668615 0.0938779547946821 0.258868374000377 0.0679261084746121 0.000328218974201291 7.37047029951061e-05 5.67423845164733e-05
"ca1hippocampus.173" 0.666564102755677 0.11225157533715 2.79464305307286e-05 0.0339581533842891 0.1863597815865 0.000178437889410181 0.000660002616442807
"ca1hippocampus.174" 0.569798878255261 0.145947609522284 0.000101591269562424 0.000606363579142961 0.274728424948502 0.000108483459984245 0.00870864896526323
"sscortex.535" 0.751835465760589 0.053546087771039 0.00141476474181573 0.0413254648591809 0.14932456797423 0.00197152615999353 0.000582122733152776
"sscortex.536" 0.703397113281516 0.0634343889144678 0.00222348856256789 0.00714965895979046 0.221997467342282 0.00165192074998855 0.000145962189387214
"sscortex.537" 0.712603371753312 0.000662556115173196 0.00983079836198388 0.0605791061299492 0.201941481358024 0.00966558604097485 0.00471710024058358
"ca1hippocampus.175" 0.545484151615144 0.127287620165372 6.34163572730214e-05 0.000139201269355152 0.320225757506109 0.00106670989155896 0.00573314319518712
"ca1hippocampus.176" 0.795277283765557 0.116994031890028 3.21753022489068e-05 0.0602262345217331 0.0254859611178415 5.30539767149987e-05 0.00193125942587625
"ca1hippocampus.177" 0.770357411087867 0.000227834123851911 0.00113994416343878 0.00115943014324775 0.0021681270548939 0.212072972198764 0.0128742812279366
"ca1hippocampus.178" 0.888164723611026 0.0229915287960029 0.0285885007373435 0.0127611624343923 0.0312523785398349 0.00530028558888769 0.0109414202925124
"ca1hippocampus.179" 0.958050332222365 0.0175209006515557 0.00152913305220913 0.00151129715758555 0.00108571592713433 0.0135225018155107 0.00678011917363989
"ca1hippocampus.180" 0.801721662442916 0.152039763553616 3.2313053700119e-05 0.0458534651376393 0.000234220512106175 5.19074533283644e-05 6.66678466941895e-05
"ca1hippocampus.181" 0.816461638365017 0.179914734544841 0.000326091251167847 0.000177822425764996 0.0029989690167386 5.74583203618024e-05 6.32860761083097e-05
"sscortex.538" 0.587983089932462 0.0829644118606865 0.00148150322644832 0.143104588943993 0.183539988518113 0.000820893933640901 0.000105523584655658
"ca1hippocampus.182" 0.803436865853117 0.124241323662858 4.47929790674443e-05 0.0316279994091893 0.0405293020343075 6.8148773784579e-05 5.15672876764463e-05
"sscortex.539" 0.579339543598273 0.128452258067246 0.0104206875606685 0.165766599180068 0.110640225456381 0.000130410308265154 0.00525027582909897
"ca1hippocampus.183" 0.883283554383492 5.3558415304483e-05 0.000352820414740453 0.0292012585202998 0.0828421340971707 0.000826755492356469 0.00343991867663595
"ca1hippocampus.184" 0.73729950495813 0.116533392924501 0.000839448607598863 0.0416289284853678 0.00718627910179308 3.96886290301424e-05 0.0964727572935794
"sscortex.540" 0.829427053703441 0.0420532266281512 0.00143628247533829 0.0249874656543664 0.0990070188910111 9.35235008508172e-05 0.00299542914684163
"ca1hippocampus.185" 0.760397564356086 0.0755237317985392 0.00871609206708058 0.0245214259234209 0.0238738117524599 0.0876368703887369 0.0193305037136767
"ca1hippocampus.186" 0.724135893928677 0.188782237072357 4.25388667575428e-05 0.0529699791241103 0.0313002654437437 5.13891869695682e-05 0.0027176963773846
"sscortex.541" 0.745458898613479 0.0479408749826562 0.000672282268130351 0.0376046427574067 0.167432366276555 0.00034961985315317 0.000541315248619646
"sscortex.542" 0.842336145724056 0.0267366431529278 3.6702978746364e-05 0.0242343584887357 0.106469610597813 9.41955778445816e-05 9.23434798762304e-05
"sscortex.543" 0.744276523962 0.0722367517150837 0.00219437033271351 0.0257526675094651 0.0877314187895157 0.0533528686154422 0.0144553990757796
"sscortex.544" 0.795662908834448 0.0452753249872662 0.000197015753812064 4.92834036946699e-05 0.157574777343191 6.69812992060089e-05 0.00117370837838147
"sscortex.545" 0.823464804307443 0.0190317131872847 0.000270861832705063 0.0430674731180617 0.113971269855055 0.000130541228792675 6.33364706580571e-05
"sscortex.546" 0.772777254611134 0.0413161543856652 0.000385952891587883 0.0585718370676656 0.126695550446212 4.92545608200938e-05 0.000203996036915225
"sscortex.547" 0.622317859095457 0.17711146727074 0.00278936890826686 0.0521989313139595 0.110549836701425 0.0349048062616042 0.000127730448547576
"ca1hippocampus.187" 0.862478056720861 0.0767410362585316 4.9382376555877e-05 0.0400436337519657 0.0204989381011431 7.32547245160706e-05 0.000115698066426804
"sscortex.548" 0.743214408290958 0.0198406823962571 0.0112903775360232 0.0382262004212188 0.181133119887203 0.00121861570111876 0.00507659576722097
"sscortex.549" 0.704394787975976 0.133060047153958 0.000337171198030707 0.0629877216787565 0.077461164777089 0.000805067504011658 0.0209540397121779
"sscortex.550" 0.772846563786247 0.0658800289811761 9.61794448159926e-05 0.0515014475567808 0.10836357554751 0.000864359081889886 0.000447845601581022
"ca1hippocampus.188" 0.874105876704888 0.0682837320379534 0.000814113435576527 0.0552092793496915 0.000379545336692656 5.13253794850738e-05 0.00115612775571278
"sscortex.551" 0.770088921327088 0.00476544709521283 3.57002154993061e-05 0.0303720684402126 0.193848828583041 0.000131869605143184 0.00075716473380295
"sscortex.552" 0.871979010435082 0.0119879796041325 8.27346103006112e-05 0.0276346580182687 0.0859549042516756 9.89687192901039e-05 0.00226174436125072
"sscortex.553" 0.837862697054668 0.0387668394420772 6.04515151643968e-05 0.0322161894673758 0.0903007266723677 8.80707905055871e-05 0.000705025057841815
"sscortex.554" 0.699994730393435 0.127387997394263 0.00854700345391923 0.0920440935222128 0.0713474777677238 0.000173150014206721 0.000505547454239799
"sscortex.555" 0.607536203760753 0.0499856705924157 6.99791106130652e-05 0.0983447789716523 0.0969936105753607 0.146953275580237 0.000116481408968151
"sscortex.556" 0.812195744516925 0.00429216104981305 0.000185230805819074 0.069286913115532 0.11285090551868 3.80471859066974e-05 0.00115099780732393
"ca1hippocampus.189" 0.883418821227789 0.0646946948184268 0.00135755560624852 0.0450651789099028 0.00339132933410164 0.0018101460737752 0.000262274029756278
"ca1hippocampus.190" 0.826712267450637 0.00535073048416675 0.0345060748857951 0.0931766694704507 0.0201984664534748 0.00901131817200759 0.0110444730834685
"ca1hippocampus.191" 0.85665985911304 8.09226431302356e-05 0.000365587459242151 0.114597533957774 0.000100446974138189 0.000355318334189558 0.0278403315184856
"ca1hippocampus.192" 0.707361088860558 0.269294723586459 3.96414393282044e-05 0.0223098937934147 0.000796165098790205 9.75165074384472e-05 0.000100970714011285
"ca1hippocampus.193" 0.739605451550636 0.00351871099395188 5.36529716645112e-05 0.0337130868788114 0.000237586360456459 0.166785817995156 0.0560856932493236
"ca1hippocampus.194" 0.889854885098953 0.00978021506019799 0.00475996816797796 0.0914401085378811 0.0021278067526283 0.00039346987555364 0.00164354650680779
"ca1hippocampus.195" 0.708287246140799 0.000605783915294682 0.0017626095338328 0.0922050611255389 8.43271878913951e-05 0.194813349187022 0.00224162290962166
"ca1hippocampus.196" 0.728070689441878 0.161268968685281 0.0696698784749379 0.0394850858669584 0.00019543655824476 0.000912243562086967 0.000397697410613083
"ca1hippocampus.197" 0.928768007119913 0.00554517091674278 0.00236542443736305 0.061653093113741 0.000124692460124533 0.00146429855471922 7.93133973962667e-05
"ca1hippocampus.198" 0.926930526529286 0.000136421969311972 0.00264907278767882 0.0647214908387485 0.000112220577791604 0.003833545364051 0.001616721933132
"ca1hippocampus.199" 0.966309734875884 0.000498768527463456 0.000929493921597655 0.0106437622900447 0.000804220781503028 0.0163844382236832 0.00442958137982389
"ca1hippocampus.200" 0.693454574528754 0.254872397612359 0.00133381924935732 0.04744020976623 9.19151648740265e-05 0.000263692704293412 0.00254339097413215
"ca1hippocampus.201" 0.907851880062115 0.0468280611190379 0.000721250674588851 0.0432444223983395 0.000113699120993766 0.000293947214209034 0.000946739410715414
"ca1hippocampus.202" 0.63368089998819 0.0111275064559214 0.256815810909659 0.082948312219915 0.00412567306471545 0.00899425459488217 0.00230754276671657
"ca1hippocampus.203" 0.546887877953724 0.0480100992797426 0.0282862325118096 0.0652932261034924 0.000127638685234618 0.000658536025834115 0.310736389440162
"ca1hippocampus.204" 0.92943721054905 7.12519662779818e-05 0.000361316105896252 0.0646685030348552 0.00345280884990952 0.000678280124154454 0.00133062936985678
"ca1hippocampus.205" 0.939347452098737 0.000254293152413335 0.00275981346296774 0.0412678271525331 0.0135781189621632 0.0025954448264281 0.000197050344757431
"ca1hippocampus.206" 0.885540008150716 5.41299941951212e-05 0.000500093213132399 0.10339623071701 0.00088239216023687 0.00465598795708675 0.0049711578076225
"ca1hippocampus.207" 0.870415446614859 0.044416700330617 0.00200831047706278 0.0576437398021855 0.0144943085633396 0.0014271511937626 0.00959434301817295
"ca1hippocampus.208" 0.943995069361287 0.0029232343486316 0.00135453842679548 0.0509814526655111 0.000160808770860989 0.000236677865881936 0.000348218561031376
"ca1hippocampus.209" 0.910055131245603 6.52621250572637e-05 0.00190745897462709 0.0588788174561907 0.00166619526362171 0.0206378181898946 0.00678931674500642
"ca1hippocampus.210" 0.956182070957371 0.00840846445296854 0.00112177336147062 0.0304033686697063 0.00256093326788032 4.52558488197545e-05 0.001278133441784
"ca1hippocampus.211" 0.679827207715429 2.85212919991116e-05 0.00226318160396802 0.0831169074852497 0.233737748268753 0.000695507442567961 0.000330926192033128
"ca1hippocampus.212" 0.848625183830593 0.102161883198604 0.000779176140456805 0.0465011880648726 0.000717145397849862 0.000423171304475501 0.000792252063148014
"ca1hippocampus.213" 0.874818834122975 0.0380759553275418 0.00402340439773175 0.0573390045532818 0.00358755307180957 0.00844051353115069 0.0137147349955095
"ca1hippocampus.214" 0.729073041768484 0.253478269850627 0.000134034298811065 0.00801086568091611 0.00586817783004764 0.000599455092763693 0.00283615547835107
"ca1hippocampus.215" 0.8854671719908 0.000928889885729204 3.50561784454606e-05 0.113337049202756 0.000102568416674181 5.32518385839761e-05 7.60124870110627e-05
"ca1hippocampus.216" 0.485771968152734 0.178965686746489 0.000123309948338384 0.102327482446732 0.00942405890206347 0.219937519636528 0.00344997416711392
"ca1hippocampus.217" 0.891303271995675 0.0143632480838573 0.0234746557220582 0.0457561946537155 0.00842100259938303 0.00394052880959617 0.0127410981357148
"ca1hippocampus.218" 0.594469925183918 0.0230850655894021 0.283699985946938 0.0835241877097095 0.000820385075969552 0.0102287475560793 0.00417170293798439
"ca1hippocampus.219" 0.82689751292592 0.0555503219873672 0.00169792532687746 0.0583735294199585 0.000178263345594073 0.0550642966395601 0.00223815035472311
"ca1hippocampus.220" 0.926801666890071 0.00890403781505931 0.00180360828491116 0.0621506240504561 0.000101786151169672 9.59392354343013e-05 0.000142337572898237
"ca1hippocampus.221" 0.594397650672586 0.368683940026944 0.000892446661240838 0.0347482816828321 0.00113205409678739 6.5729803278633e-05 7.98970563303964e-05
"ca1hippocampus.222" 0.778681858156101 0.00493847178614811 0.013956420307063 0.0967446329878294 0.00372358200070996 0.0903795652361378 0.0115754695260111
"ca1hippocampus.223" 0.876777297066089 0.00178146288596163 0.00887669983396464 0.0995049214769957 0.00624780038205865 0.00175320698534984 0.00505861136958053
"ca1hippocampus.224" 0.709629966951516 0.253354218547779 0.000413280146026297 0.031584996270413 0.00025474975143965 0.00464959185482865 0.000113196477997099
"ca1hippocampus.225" 0.906030640258186 0.0460800978158222 0.00223282394958938 0.0287020466001294 0.0109564852879691 9.17134774241905e-05 0.00590619261088007
"ca1hippocampus.226" 0.75528745475953 0.00293035118960757 0.0222075116277584 0.0222892349309237 0.17983259214811 0.00400543626523976 0.0134474190788311
"ca1hippocampus.227" 0.881384617935042 0.0656366465606144 5.44447594864663e-05 0.0476358116280886 0.000288300633282099 0.000160622197508493 0.00483955628597743
"ca1hippocampus.228" 0.640829181700768 0.000131864455131539 0.0041057009248579 0.0137173595162365 0.322988039477255 0.00438281363769896 0.0138450402880521
"ca1hippocampus.229" 0.812936190425102 0.0387803295518229 0.00173799998343784 0.0260809171952934 0.00022886955424692 0.0933034396151951 0.0269322536749018
"ca1hippocampus.230" 0.885294780199482 0.0397146126648706 0.00033936633239131 0.0723891702899785 0.00104120266365266 0.000208718665657438 0.00101214918396733
"ca1hippocampus.231" 0.660433532936435 0.0137370722447419 0.203109238496015 0.121303483275913 0.0012421975815775 8.603383328108e-05 8.84416320369116e-05
"ca1hippocampus.232" 0.808786361622294 0.114876224488041 3.71651403770619e-05 0.075590690717283 0.000590427801762457 4.94887975113856e-05 6.96414327314841e-05
"ca1hippocampus.233" 0.913533193317928 0.054024915808611 0.00221024444361851 0.0127530374793517 0.000388105654106905 0.00611374805496722 0.0109767552414163
"ca1hippocampus.234" 0.826878299801768 0.0710702744370586 0.0024585517097838 0.051955934885382 0.0125765131371992 0.0283405266106829 0.00671989941812592
"ca1hippocampus.235" 0.489469121663414 0.105154672892424 0.140511793133908 0.0825676417247502 0.166007806761119 0.0162364106976883 5.25531266965035e-05
"ca1hippocampus.236" 0.789100389248694 0.0675196549654282 0.00113971552552816 0.0355816362701834 0.104906242026732 0.000111055072000236 0.00164130689143404
"ca1hippocampus.237" 0.708130558917092 0.185314252659671 6.8663871882297e-05 0.105054275133758 0.00124873581546293 6.13079164619941e-05 0.000122205685671461
"ca1hippocampus.238" 0.887414877613953 0.0483848584954491 5.12636999365994e-05 0.0621968522350309 0.000325240318737628 5.63425023055425e-05 0.00157056513458749
"ca1hippocampus.239" 0.912640197176222 0.0724318290762421 6.15789472306349e-05 0.0145964152246442 0.000148069308960098 6.27995653174165e-05 5.91107013833526e-05
"ca1hippocampus.240" 0.631774437760911 0.33572714841793 3.71566141002577e-05 0.0320123416199596 7.00008484839237e-05 0.000301563581905998 7.73511567084206e-05
"ca1hippocampus.241" 0.730409266569881 0.197408672688917 4.19900982238945e-05 0.0353545580232888 0.0333075246203415 5.14186285123757e-05 0.00342656937083587
"ca1hippocampus.242" 0.424395271703789 0.297310558636566 0.000405004484104982 0.0346707840824187 7.41699588011755e-05 6.52785687153696e-05 0.243078932565605
"ca1hippocampus.243" 0.872700607492436 0.00385896950505285 0.0228728323414775 0.0840439291374804 0.00759622548757128 0.00356848263256903 0.0053589534034128
"ca1hippocampus.244" 0.645783410827144 0.0555273829283896 0.176093511027265 0.103338212795929 0.0114340610341187 0.00015578400290394 0.00766763738424932
"ca1hippocampus.245" 0.645218043521866 0.0513080938092108 0.0121068610092678 0.0579863406355779 0.0128851306975237 0.0220461485809716 0.198449381745582
"ca1hippocampus.246" 0.833870846617511 0.0729213958305824 0.00194262975896991 0.0853174486477326 0.00178837625998281 0.000463459343715703 0.00369584354150542
"ca1hippocampus.247" 0.666714846723313 0.0238687316056429 0.0167819528812671 0.0521516021840295 0.00666738401782243 0.00261571394832828 0.231199768639597
"ca1hippocampus.248" 0.650035414580459 0.249239462059609 5.50405235573185e-05 0.0562936964012491 0.0427168148777239 8.65761406726853e-05 0.00157299541672837
"ca1hippocampus.249" 0.757231655959373 0.196922312867062 3.94622231634202e-05 0.0352264464167894 0.010375857993592 0.000144154793924717 6.01097460952703e-05
"ca1hippocampus.250" 0.627066186663382 0.0742846613385489 0.0120322109359636 0.0394749042516765 0.00688015730855361 8.71653120666641e-05 0.240174714189809
"ca1hippocampus.251" 0.487909961851626 0.450300311458057 0.00111533781094102 0.0211608312584159 0.0359810206353967 0.00218632703362627 0.0013462099519367
"ca1hippocampus.252" 0.648440117028284 0.195550566686272 4.73012156565677e-05 0.0288944642021307 0.124937912488807 0.000106666574731111 0.00202297180411907
"ca1hippocampus.253" 0.897119398414758 0.0654428570528917 5.66441469608016e-05 0.0352788167291933 0.00184286459548167 5.55230656004973e-05 0.000203895995114039
"ca1hippocampus.254" 0.783633054076657 0.184186603291834 5.77838396531173e-05 0.0316039058967952 0.000188056483339446 4.51260595298525e-05 0.00028547035219098
"ca1hippocampus.255" 0.597831744477465 0.0557089588697254 0.00104287484861785 0.0343147230899757 0.00127614655627209 0.000112886167789297 0.309712665990154
"ca1hippocampus.256" 0.856019875340259 0.0941358982152204 3.29071861842e-05 0.0490106373602929 0.000341821024770722 0.000415051888752702 4.38089845198967e-05
"ca1hippocampus.257" 0.680608724859574 0.0536079114244946 0.13155910403291 0.105855372034205 0.00948412822653349 0.0034901616930659 0.0153945977292163
"ca1hippocampus.258" 0.728172688957567 0.174016930878052 4.71093918546067e-05 0.0968505118366127 8.59068544071224e-05 4.83241256043694e-05 0.000778527955902876
"ca1hippocampus.259" 0.821988040824723 0.123185213660886 6.22171432844504e-05 0.0534200162430585 0.000392957788253754 0.000812289161666624 0.000139265178127703
"ca1hippocampus.260" 0.888083382348634 0.0668537728812974 0.00183060265510513 0.0364279556266432 0.000237231014474391 0.000307771237396344 0.00625928423644919
"ca1hippocampus.261" 0.878671678293358 0.027090624932137 0.000374073328035997 0.0879642347874465 0.000890951079071062 0.000245838365644157 0.00476259921430728
"ca1hippocampus.262" 0.91580722022982 0.0443754471226996 0.000397313521828683 0.0353570576526558 0.000297569931273586 0.000453077099151347 0.00331231444257097
"ca1hippocampus.263" 0.791449310882093 0.033314248034174 0.000738222731821167 0.0724759688061034 0.0009507271860421 0.0982449067114507 0.00282661564831602
"ca1hippocampus.264" 0.597437773537811 0.0845354722389546 0.217812659925517 0.0957338005892028 0.00308697335759198 0.000208776342644352 0.00118454400827819
"ca1hippocampus.265" 0.893016990262085 0.0166872463601493 0.00701124239127184 0.0680308090361861 0.00289439285935598 0.00503855065319087 0.00732076843776064
"ca1hippocampus.266" 0.708470615187681 6.92955507584529e-05 0.119712371896011 0.166994108555577 0.00162602638689104 0.000691344263207261 0.00243623815987464
"ca1hippocampus.267" 0.858724832387769 0.0211009088499161 0.0640568652181766 0.0510523721476905 0.00181647256407374 5.0004347256788e-05 0.00319854448511709
"ca1hippocampus.268" 0.834360339838386 0.000578567531469122 0.0196085646131066 0.128185212411132 0.00702350039685301 0.00102668332558471 0.00921713188346803
"ca1hippocampus.269" 0.729475350641409 0.200388218239887 0.000236251687503 0.0519970175817097 0.0177053991427172 3.15599961533796e-05 0.000166202710620058
"ca1hippocampus.270" 0.877599887088345 0.0230903242573822 4.0112781506893e-05 0.0786676838728413 0.000500431450482415 0.0195668301554048 0.000534730394037202
"ca1hippocampus.271" 0.893243023631491 0.0328062246499328 0.00150284451078505 0.0707571389920242 0.00106538891582433 0.000355370250853367 0.000270009049089244
"ca1hippocampus.272" 0.699213764598564 0.202393420288236 0.0026503554317575 0.0861282621534194 0.00605827453999652 8.49871207108046e-05 0.00347093586731564
"ca1hippocampus.273" 0.748863648041717 0.102069356870648 0.00176870652292702 0.0965440185718562 0.00380477614694035 0.00133835198104094 0.0456111418648705
"ca1hippocampus.274" 0.891262520760079 0.0282063977963872 0.00562122903619188 0.0629224303184146 0.00271211826384985 0.00251717246316377 0.0067581313619139
"ca1hippocampus.275" 0.751244924564921 0.06177219352064 5.05215331357138e-05 0.0332539599977487 0.00010538830238307 7.10919536482413e-05 0.153501920127523
"ca1hippocampus.276" 0.893366414241947 0.0220341488443477 0.0040367090003402 0.0649806043374408 0.0110614596474197 0.000909081341301514 0.00361158258720391
"ca1hippocampus.277" 0.910179652205453 0.0691679148238644 4.40838343437363e-05 0.0203833315794366 9.91663851569877e-05 6.90538140317773e-05 5.67973577128113e-05
"ca1hippocampus.278" 0.671064843984817 0.00987034011495748 0.221014012646806 0.0895672691717439 0.00515213041048823 0.00165203096422366 0.00167937270696411
"ca1hippocampus.279" 0.774547097802626 0.000121838811752856 0.100747856332956 0.114895758953598 0.00104963126804697 0.00437989366927757 0.00425792316174188
"ca1hippocampus.280" 0.599402152767306 0.0209996311927035 0.0201356514783861 0.117149993844445 0.00336813082704932 7.9864577081713e-05 0.238864575313028
"ca1hippocampus.281" 0.876496348283946 0.000907639294138004 6.83776361175624e-05 0.11687239091852 9.88729193032944e-05 0.000181898701491105 0.00537447224648398
"ca1hippocampus.282" 0.868851439668908 0.0479129708632961 0.000604543655630752 0.0813751763908876 0.000104715715743401 4.96393698563505e-05 0.00110151433567768
"ca1hippocampus.283" 0.888067578989569 0.0322499251513607 0.000559646655560333 0.07471122462342 0.000158954941034383 0.0016950253401752 0.00255764429888068
"ca1hippocampus.284" 0.668671386571558 0.0368241628431487 0.147438530376763 0.0915455209559324 0.00710746507978276 0.00199697594187579 0.0464159582309393
"ca1hippocampus.285" 0.712005269953758 0.00251548905107826 0.10981429564914 0.118006982555112 0.016590385927513 0.0319185421262465 0.00914903473715179
"ca1hippocampus.286" 0.82435121493587 0.000157186662553274 0.0453684689016279 0.100698142623559 0.00525218512415584 0.00957892166292539 0.0145938800893077
"sscortex.557" 0.57170336778339 0.0232196319026737 0.262005801892754 0.0760952606024811 0.0616266145507075 0.0035567053409947 0.00179261792699959
"ca1hippocampus.287" 0.729873768372694 0.0704102623015105 0.0303839314192441 0.036851757281126 0.000321688236503124 0.112890835938645 0.0192677564502774
"ca1hippocampus.288" 0.863843125826714 0.0488140292967319 0.00924978229704633 0.0253912779760101 0.0238432638835357 0.00808597382483411 0.0207725468951277
"ca1hippocampus.289" 0.803066984577826 0.153040933309585 5.33224126261246e-05 0.0322665995941933 0.00761518112707315 0.000119636428364211 0.00383734255033146
"ca1hippocampus.290" 0.688774932303851 0.219701493041551 3.12878701014847e-05 0.0564892258871737 0.0349001326962807 4.7246178233406e-05 5.56820228087519e-05
"ca1hippocampus.291" 0.864325593209774 0.0851549820237983 0.00889421136812666 0.0323331661405536 0.000612937191093215 0.00189342297394734 0.00678568709270698
"ca1hippocampus.292" 0.794021495053981 0.131560296762318 0.00054283103489952 0.071796855521094 0.00044088470928369 5.33951452050794e-05 0.00158424177321924
"ca1hippocampus.293" 0.814937496440074 0.011178249658356 0.00821630556383591 0.0696374591532815 0.0108938419166083 0.00109614380055841 0.0840405034672861
"ca1hippocampus.294" 0.868765039288784 0.0192055772493748 0.00124538736667643 0.0449313931085072 0.000238346546712297 0.00197735397743599 0.0636369024625095
"ca1hippocampus.295" 0.53485815296526 0.165830811706127 0.167618441367578 0.131007015037738 0.000127334994109214 0.00038030118875619 0.000177942740432042
"ca1hippocampus.296" 0.848939963525702 0.120471698460932 4.57886902814944e-05 0.0294054902285938 0.000238980263340807 3.95481539438796e-05 0.000858530677206371
"ca1hippocampus.297" 0.893672017582736 0.0623512951171647 0.00119681013841992 0.0333392740505478 0.000434000380845332 0.00483695525550679 0.00416964747477975
"ca1hippocampus.298" 0.937947651167122 0.0249950633667447 0.00190309386077863 0.0268952887311795 0.00117786100886745 0.00311517929639155 0.00396586256891577
"ca1hippocampus.299" 0.779055607609233 0.167397470128748 3.67653633202367e-05 0.0516449999438811 0.00174612026050196 4.80473088994182e-05 7.0989385416885e-05
"ca1hippocampus.300" 0.43121991011601 3.7533162075884e-05 0.0102880160281431 0.182438691177425 0.362421741839322 0.00165407188565234 0.0119400357913713
"ca1hippocampus.301" 0.623140224395167 0.1817459454014 3.73493467275411e-05 0.0786910702214887 0.1159827769314 0.000310919040194951 9.17146636220384e-05
"ca1hippocampus.302" 0.90362997549489 0.0393932863344098 0.000643675282775482 0.032838304604834 0.0174614990019475 0.0015205458059446 0.00451271347519854
"ca1hippocampus.303" 0.899724058710258 0.0584255622006678 0.00102063100743 0.0381530665097612 0.000383099074436606 0.00010619302064159 0.00218738947680471
"ca1hippocampus.304" 0.927249849291301 0.0329267788979579 0.00170920964344414 0.0362869615465088 0.000940534258379029 0.000121088143794771 0.000765578218614247
"ca1hippocampus.305" 0.731010539794504 0.0846407069886828 0.000222437839890898 0.0453563488743408 0.13855682432784 3.37386765069934e-05 0.000179403498235021
"ca1hippocampus.306" 0.896300539741013 0.0234573881092044 0.000360355739129502 0.077395039260321 0.000127446017552335 0.000102864937568413 0.0022563661952116
"ca1hippocampus.307" 0.920214118408672 0.0450713027857697 0.00175343394619169 0.031184300547959 0.000486344363812933 0.00021376183476634 0.00107673811282813
"ca1hippocampus.308" 0.918536127733902 0.0104307503785118 0.000690767422657929 0.0535333090808399 0.00208591662891351 0.00579825459848027 0.00892487415669414
"ca1hippocampus.309" 0.768681954913473 0.0494414763536042 0.0193999318280388 0.0463538985031436 0.00748312753864894 0.00215485633366411 0.106484754529428
