"1" "2" "3" "4" "5"
"sscortex.411" 0.0236298014500453 0.0053104018373751 0.710792728447696 0.0249891587465649 0.235277909518319
"sscortex.412" 0.193802368521588 5.04976621991578e-05 0.288045672649 0.0965769621781562 0.421524498989057
"sscortex.413" 0.183923524372618 0.0104928794102041 0.726521397348234 0.0161061067838228 0.0629560920851214
"sscortex.414" 0.165611740528405 0.191121292480876 0.604176295011513 0.000242829715059558 0.0388478422641469
"sscortex.415" 0.336207990506273 0.00110853585766986 0.502445091967366 0.0743267623856275 0.0859116192830637
"sscortex.416" 0.205559902101673 0.310655275703318 0.381541763003547 0.000480822751168873 0.101762236440293
"sscortex.417" 0.271075233875778 0.00683401125070431 0.65403658152285 0.00173254316678173 0.0663216301838853
"sscortex.418" 0.100366543236321 0.333182959485336 0.516682006981585 0.00881422310188854 0.0409542671948695
"sscortex.419" 0.34258574621642 0.000943339747835055 0.586093537698049 0.00032639287512689 0.0700509834625684
"sscortex.420" 0.155183473131656 0.00564761786634983 0.467251822755604 0.34098301903965 0.03093406720674
"sscortex.421" 0.147187778531448 0.25897121042964 0.533512416551239 0.000559750993933448 0.0597688434937399
"sscortex.422" 0.160256887891981 0.209653768788052 0.582379495037913 0.0010995813393232 0.0466102669427312
"sscortex.423" 0.309869792265421 0.00167323250051613 0.518677746620854 0.00181624748545487 0.167962981127754
"sscortex.424" 0.369106769292434 0.0871489710538393 0.433311791447641 0.0401384690713588 0.0702939991347269
"sscortex.425" 0.11374457126496 0.0101522071057393 0.579334366094897 0.00593496276917298 0.29083389276523
"sscortex.426" 0.188594581446132 0.0113843479659926 0.620545986502134 0.12320409978524 0.0562709843005013
"sscortex.427" 0.225212590742539 0.00084059167240832 0.644851216491068 0.000439837152957591 0.128655763941028
"sscortex.428" 0.253049065353051 0.180434018075473 0.366572316337795 0.120698385978237 0.0792462142554439
"sscortex.429" 0.15942626615183 0.314535087845428 0.470221234920173 0.00343951665018704 0.0523778944323816
"sscortex.430" 0.171107494061521 0.00135705027261289 0.658795060965256 0.0795191690596935 0.0892212256409171
"sscortex.431" 0.138058432753502 0.000798591088758711 0.725705317337276 0.000745168867485847 0.134692489952978
"sscortex.432" 0.339682429903533 0.00314526193973358 0.533012614003061 0.00245224718758209 0.12170744696609
"sscortex.433" 0.0779206945121153 0.012504102820808 0.501342833684938 0.344256460472917 0.063975908509222
"sscortex.434" 0.294993851001447 0.042275432276976 0.534713904057126 0.0283751087135646 0.0996417039508865
"sscortex.435" 0.156560571563827 0.340187308612158 0.478782428923057 6.41579017716922e-05 0.0244055329991864
"sscortex.436" 0.262200121022939 0.0394704036183789 0.598913076767321 0.0316061418257335 0.0678102567656268
"sscortex.437" 0.264726848216855 0.0282714849947925 0.543493566369899 0.02194940169913 0.141558698719324
"sscortex.438" 0.312617739811818 0.00288027561718942 0.613386826282108 0.00535263743733982 0.0657625208515456
"sscortex.439" 0.248600330474895 0.0105367360613271 0.629977183942033 0.0511521509302625 0.0597335985914823
"sscortex.440" 0.339274604437211 0.000192391331018557 0.553340205937022 0.0030192165977673 0.104173581696981
"sscortex.441" 0.282241159827992 0.00629294701892505 0.578688517845402 0.00259021948950545 0.130187155818176
"sscortex.442" 0.350767930684379 0.0410672356258755 0.574536208939555 0.0113456435839063 0.0222829811662844
"sscortex.443" 0.270390607950012 0.0155655846573774 0.643902257322058 0.000356034964702387 0.0697855151058506
"sscortex.444" 0.310249465396219 0.0036615384696248 0.581621456534375 0.0619542356639895 0.042513303935792
"sscortex.445" 0.189355020748831 0.0298507191977188 0.562408020740693 0.121564725356825 0.0968215139559329
"sscortex.446" 0.237703282332245 0.215494330730726 0.451812838050492 0.0294557609243392 0.0655337879621983
"sscortex.447" 0.296166186702372 0.00181951285226741 0.488305032689738 0.12898918836896 0.0847200793866628
"sscortex.448" 0.312837369943538 0.00998491399407582 0.411226034688519 0.00704144676289388 0.258910234610974
"sscortex.449" 0.339838030681752 0.00394663524386807 0.516504146063832 0.00201321793079988 0.137697970079748
"sscortex.450" 0.283507571344842 0.00423486918436996 0.657183007067488 0.00253463577073079 0.0525399166325696
"sscortex.451" 0.352629792084428 0.0115806443296241 0.512083137854135 0.00285871026407505 0.120847715467737
"sscortex.452" 0.285715960424758 0.0182973848553614 0.621617952811619 0.0026555723867784 0.0717131295214826
"sscortex.453" 0.302760643079223 0.0029642174500576 0.547526744774005 0.113898857178591 0.0328495375181235
"sscortex.454" 0.201918392121311 0.201756221518908 0.552984331900642 8.92348624708457e-05 0.0432518195966684
"sscortex.455" 0.226905288201214 0.00989048601066085 0.682089253184918 0.0335919944074167 0.04752297819579
"sscortex.456" 0.305043355188265 0.0193293366782834 0.561923946045457 0.0659291035974424 0.0477742584905523
"sscortex.457" 0.354457578618775 0.00921657263668504 0.422816293825438 0.127943829356612 0.085565725562489
"sscortex.458" 0.34899470290959 0.000486229650024371 0.543386470191833 0.00298006210794737 0.104152535140606
"sscortex.459" 0.173828261540642 0.0026434958915231 0.615975181436868 0.0405804471840177 0.166972613946949
"sscortex.460" 0.3075978722892 0.014288536541502 0.622567305183683 0.00868102453554379 0.0468652614500706
"sscortex.461" 0.412812853458743 0.0150387937467102 0.467009494766293 0.0117972966052862 0.0933415614229671
"sscortex.462" 0.428246485073496 0.00218044164499128 0.418046301583246 0.00267626829702137 0.148850503401246
"sscortex.463" 0.284502812874745 0.0130527704398693 0.645021553142044 0.00107631340232309 0.0563465501410189
"sscortex.464" 0.305844867624252 0.0206611913692469 0.502703024295084 0.116540723535691 0.0542501931757265
"sscortex.465" 0.277580473848098 0.0205137241214861 0.587186484060694 0.000174880603158525 0.114544437366564
"sscortex.466" 0.363891897584104 0.00171745142973145 0.434087564941056 0.0470520985620072 0.153250987483101
"sscortex.467" 0.170912961112261 0.348047826588532 0.430046780419979 0.0136860241129348 0.0373064077662939
"sscortex.468" 0.334738863513271 0.0341761308215072 0.40515752451742 0.00233187497566473 0.223595606172137
"sscortex.469" 0.326426651582397 0.000338440353957514 0.640958246779033 0.000992431306274495 0.0312842299783388
"sscortex.470" 0.379568569152939 0.00333612005129158 0.571045627315471 0.00124403758238835 0.04480564589791
"sscortex.471" 0.419819169976203 0.0479978874136306 0.493313469124813 0.00859635197955134 0.0302731215058021
"sscortex.472" 0.347851423315783 0.00572935480255121 0.454779954373089 0.00813031172277679 0.1835089557858
"sscortex.473" 0.457241353753565 0.000632733223119929 0.439867016588368 8.00441422394154e-05 0.102178852292708
"sscortex.474" 0.37151038405563 0.00658636239772774 0.444970589523681 0.0860227662298685 0.0909098977930922
"sscortex.475" 0.249201552840184 0.0614542228661204 0.543653889846528 0.0889488867600538 0.0567414476871139
"sscortex.476" 0.393681306322664 0.000159977835689901 0.414744001594293 5.35056679370034e-05 0.191361208579415
"sscortex.477" 0.356275333004769 0.00500930993731874 0.520185628270059 0.000172638659355292 0.118357090128498
"sscortex.478" 0.19532145741456 0.323210884064791 0.388146067092168 0.0223357892705645 0.0709858021579168
"sscortex.479" 0.462616261527305 0.00178378262011528 0.319175518060744 0.000329904986040082 0.216094532805796
"sscortex.480" 0.507077179418116 0.00280634208536407 0.411060957727896 0.0203973829253623 0.0586581378432618
"sscortex.481" 0.501586637283087 0.00751225130879617 0.398490195832438 0.00159218080497374 0.0908187347707051
"sscortex.482" 0.286141057043019 0.408522408206718 0.229101731142785 5.84641000034659e-05 0.0761763395074741
"sscortex.483" 0.337132343284893 0.00529175530974578 0.541956892196031 0.00957763217954716 0.106041377029783
"sscortex.484" 0.359535279461012 0.0304576847167485 0.516128345329478 0.0130519607394489 0.080826729753313
"sscortex.485" 0.321824024262216 0.0421654682328692 0.59287353249804 0.000845907750583778 0.0422910672562913
"sscortex.486" 0.32104875932867 0.00436169385092326 0.595554194953756 0.000313342439716906 0.078722009426934
"sscortex.487" 0.276743363703169 0.00115260030056862 0.640701020227525 0.000316464460771306 0.081086551307966
"sscortex.488" 0.260557671038661 0.00175981426096292 0.703356885375006 0.000376647513370991 0.0339489818119992
"sscortex.489" 0.397223603514098 0.00633462803892297 0.425976002960831 0.0450110631628823 0.125454702323265
"sscortex.490" 0.473535948334314 0.0598920309143979 0.390788346519088 0.00514554318507645 0.0706381310471231
"sscortex.491" 0.483439127710058 0.0136410432163882 0.340845942437141 0.00343717408690159 0.15863671254951
"sscortex.492" 0.371595279403755 0.00758151596009185 0.495362706522601 0.013813416549494 0.111647081564059
"sscortex.493" 0.0811450482460424 0.00015781575328681 0.666210981226241 0.000577198522908939 0.251908956251521
"sscortex.494" 0.450096097572476 0.00500379207943914 0.423001001808302 0.0359463208353108 0.085952787704472
"ca1hippocampus.145" 0.428189277748603 0.000779488305970522 0.256152554810704 0.15588534502389 0.158993334110832
"sscortex.495" 0.328053705415992 0.0511908401833245 0.500225405931891 0.0230443922892715 0.0974856561795209
"sscortex.496" 0.324418924547165 0.052910754151608 0.555200032013376 0.0017989388105876 0.065671350477264
"sscortex.497" 0.240083212836118 0.0182031367367897 0.641481000756037 0.00560600486997848 0.0946266448010765
"sscortex.498" 0.244924549373913 0.000307822429897674 0.523082130444297 0.0669844174666624 0.16470108028523
"sscortex.499" 0.455370121809763 0.000173657322288611 0.469718526790037 0.000353264276808606 0.074384429801103
"sscortex.500" 0.13965810978215 0.0172600844779758 0.552541155691404 0.170796106319732 0.119744543728739
"sscortex.501" 0.357311041271376 0.0141502796424143 0.434571917554513 0.0165491011288358 0.177417660402861
"sscortex.502" 0.502900864031353 0.00627625455276561 0.261807458322265 0.197621091086072 0.0313943320075449
"sscortex.503" 0.391138900101661 0.0176864507383231 0.489704212436923 0.0389674194521256 0.062503017270967
"sscortex.504" 0.359680394035931 0.00480561459386618 0.58630758541494 0.00264032475148066 0.0465660812037823
"sscortex.505" 0.24019510658071 0.0109929908184227 0.44211579732737 0.259335415253544 0.047360690019953
"sscortex.506" 0.273963884996472 0.0123874349330112 0.64964573081464 0.00323994756361462 0.0607630016922624
"sscortex.507" 0.366765072381635 0.0782919056806538 0.491505351662058 0.0229117571707607 0.0405259131048921
"sscortex.508" 0.272416461941536 0.00201661820826301 0.322309189786922 0.359106247675076 0.0441514823882026
"sscortex.509" 0.200689346433108 0.00416150027882227 0.525448394380479 0.165042868229898 0.104657890677692
"sscortex.510" 0.18940312181635 0.012056218395636 0.652548181367479 0.0032168223514835 0.142775656069051
"sscortex.511" 0.0972302889642395 0.00160140398889026 0.593397742053393 0.273773780320624 0.0339967846728534
"sscortex.512" 0.185208891584715 0.323746571143406 0.471614100697681 0.0127108175501107 0.00671961902408647
"sscortex.513" 0.188715877376641 0.238056174217918 0.513609793687715 0.00904440994153708 0.0505737447761897
"sscortex.514" 0.286886923510845 0.0404005960957565 0.593711212581059 0.0151302559202852 0.0638710118920539
"sscortex.515" 0.423681234373258 0.00483056555801471 0.523981321896026 0.00690046525061183 0.0406064129220895
"sscortex.516" 0.124232705376802 0.00769789371204366 0.555602563640334 0.242421454878285 0.0700453823925355
"sscortex.517" 0.429343494638144 0.0027749244358334 0.439927394898255 0.00311783456341644 0.124836351464351
"sscortex.518" 0.416375607495106 0.00182361361708576 0.525384163888282 0.00513077576855332 0.0512858392309734
"sscortex.519" 0.460112192003487 0.00835427633772541 0.511741265252522 0.00219181353738291 0.0176004528688828
"sscortex.520" 0.27512274829584 0.187323991185664 0.451290204220361 0.000809341290086518 0.0854537150080488
"sscortex.521" 0.342407646859626 0.0023663272884482 0.473366300254294 0.0901689085534421 0.0916908170441897
"sscortex.522" 0.321747370471531 0.103474619667271 0.566667472208307 0.000283958057079674 0.00782657959581157
"sscortex.523" 0.302470564708438 0.0146640030834963 0.555254598262527 0.0133407881567506 0.114270045788789
"sscortex.524" 0.310062014228449 0.00663888440153855 0.590028571238332 0.00896729280635333 0.0843032373253277
"sscortex.525" 0.257225434200899 0.00126437333770224 0.553544097190322 0.121813128359155 0.066152966911922
"sscortex.526" 0.330052342532609 0.000676359395968659 0.509288600589378 0.10386280653314 0.0561198909489051
"sscortex.527" 0.3699873399724 0.0033997525319022 0.586953511682756 0.000391623220623282 0.0392677725923192
"sscortex.528" 0.168343886118914 7.44766160342444e-05 0.767613312657825 0.000150781638765867 0.0638175429684609
"sscortex.529" 0.288474701079665 0.00486272491702927 0.632196740338207 0.0184000923326479 0.0560657413324505
"sscortex.530" 0.145740525783957 0.000738849313501076 0.77926730524335 0.00011334160502174 0.0741399780541709
"sscortex.531" 0.237097544929317 0.0117428108664965 0.724556514002855 0.00115987972556024 0.0254432504757708
"sscortex.532" 0.309363711193143 0.00999927253173692 0.592087248534788 0.000483619515974877 0.0880661482243574
"sscortex.533" 0.197284611342832 0.110201994116985 0.596429263281091 0.00302419117704559 0.0930599400820475
"ca1hippocampus.146" 0.850083332912635 0.000129235887486804 0.149391085272603 0.000187987529521651 0.000208358397753031
"ca1hippocampus.147" 0.825784225476041 7.40013251836489e-05 0.171972057539308 0.0019216861332972 0.000248029526170306
"ca1hippocampus.148" 0.608131070397711 0.000280479857054283 0.262196547501929 0.000546386875293919 0.128845515368012
"ca1hippocampus.149" 0.708116331368808 0.000458314148034553 0.291029412975043 0.000257066002571307 0.000138875505543119
"ca1hippocampus.150" 0.742384253164839 0.00137013029214165 0.252332168308214 0.00274704019244308 0.00116640804236236
"ca1hippocampus.151" 0.768371934801175 8.92771081589122e-05 0.224082533784622 0.00012482686445088 0.00733142744159242
"sscortex.534" 0.804294746652157 0.0003612565074122 0.0889342696146672 0.000281280481275827 0.106128446744487
"ca1hippocampus.152" 0.879179147812346 0.000592649442496346 0.118814230129254 0.000217825913156944 0.00119614670274664
"ca1hippocampus.153" 0.701360879342643 0.00317522309318974 0.0999903449837017 0.159901278512777 0.0355722740676888
"ca1hippocampus.154" 0.794648468198196 0.000108084900378265 0.12598367682918 0.0787504358487383 0.000509334223506922
"ca1hippocampus.155" 0.9505460938649 0.000117912235469717 0.0487225362823103 0.0001655588605802 0.000447898756739582
"ca1hippocampus.156" 0.940744031489906 0.01330092453096 0.0289083803782709 0.00982244901207263 0.00722421458879074
"ca1hippocampus.157" 0.86541882601001 0.0383439132475823 0.0002673291620805 0.0926601604464922 0.00330977113383535
"ca1hippocampus.158" 0.821340730574739 0.000102514013508792 0.17826219020008 0.000114272943780427 0.000180292267892048
"ca1hippocampus.159" 0.844839738439234 0.00324673300677217 0.101124175995977 0.0501550131399145 0.000634339418102823
"ca1hippocampus.160" 0.653701056292729 0.000288794716761449 0.227248525225212 0.000379459953497557 0.1183821638118
"ca1hippocampus.161" 0.714136350853233 0.00894327520122934 0.181609091091458 0.0950257884205233 0.000285494433556592
"ca1hippocampus.162" 0.854907854267558 0.00120686516693582 0.0969760311007172 7.99670937393313e-05 0.0468292823710495
"ca1hippocampus.163" 0.794334544801936 0.0136369424907982 0.00982209704246844 0.00727526203828486 0.174931153626513
"ca1hippocampus.164" 0.903328441251549 0.0340934652165867 0.000295519209461823 0.0426635717688809 0.0196190025535213
"ca1hippocampus.165" 0.816120186617999 0.000146234697256406 0.180694262531253 0.0025673024017953 0.000472013751696795
"ca1hippocampus.166" 0.483197069365502 0.000204300732213547 5.37977239505433e-05 0.000104120979828223 0.516440711198505
"ca1hippocampus.167" 0.757369793151006 0.000104054559365316 0.141108244031434 0.082970127689136 0.018447780569059
"ca1hippocampus.168" 0.767311637085811 0.213629779426256 0.000146037486440761 0.0151388682492844 0.00377367775220785
"ca1hippocampus.169" 0.540789586279172 0.347961347811703 0.0846583229038343 0.022222159220556 0.00436858378473467
"ca1hippocampus.170" 0.863742897805583 0.00110403889543407 0.134745938648538 0.000283000850164392 0.000124123800281092
"ca1hippocampus.171" 0.903590906932609 0.00145882641888733 0.090307615327171 0.00353333768175757 0.00110931363957482
"ca1hippocampus.172" 0.593878077590846 0.309023023905721 0.096333330706399 8.97099284576221e-05 0.000675857868575989
"ca1hippocampus.173" 0.685967550308793 5.17440245674035e-05 0.128955806179718 0.000431789308272542 0.184593110178649
"ca1hippocampus.174" 0.572311727955636 0.000125898437294678 0.157245953057202 0.00061612876785115 0.269700291782017
"sscortex.535" 0.793982344410639 0.00202310344442382 0.076369740179215 0.00343968096879965 0.124185130996923
"sscortex.536" 0.715832066529972 0.0021256141622963 0.0778960228833447 0.00147561516341137 0.202670681260975
"sscortex.537" 0.760613620852495 0.0158048579845902 0.0236810285981418 0.0184969305175335 0.18140356204724
"ca1hippocampus.175" 0.544603626890401 6.82971281781186e-05 0.14060251979229 0.00159285097093614 0.313132705218195
"ca1hippocampus.176" 0.8404019245067 8.2890595277291e-05 0.137415030911626 0.00059501836487765 0.0215051356215185
"ca1hippocampus.177" 0.770684082183265 0.0012400182416278 0.000261918503776674 0.227093264561423 0.000720716509907313
"ca1hippocampus.178" 0.898393293255777 0.0313928399345511 0.0232460736203734 0.0146637399140821 0.0323040532752163
"ca1hippocampus.179" 0.965173636410803 0.00115085689956526 0.0149372175975571 0.0165685494083622 0.00216973968371241
"ca1hippocampus.180" 0.836179198122459 6.50602192845807e-05 0.163354929267573 8.83513402633393e-05 0.000312461050420214
"ca1hippocampus.181" 0.824332868833255 0.000353082079352616 0.172096117129529 7.53066234878155e-05 0.003142625334375
"sscortex.538" 0.680542711003747 0.00905974729706574 0.146374909936235 0.00664468700282017 0.157377944760132
"ca1hippocampus.182" 0.827142345201842 8.40452611227697e-05 0.132142028327074 8.74535413576044e-05 0.0405441276686031
"sscortex.539" 0.676629527722419 0.0484162110487387 0.174016332652981 0.0148126297405126 0.0861252988353492
"ca1hippocampus.183" 0.898256827356129 0.000563045498428285 0.000225709545414602 0.00724546076929824 0.0937089568307299
"ca1hippocampus.184" 0.766120952080755 0.00140461597895889 0.121418111606195 0.099967611553649 0.0110887087804425
"sscortex.540" 0.855880810346669 0.00169608464644919 0.0568379684245331 0.00129340974835228 0.0842917268339969
"ca1hippocampus.185" 0.771834514812131 0.00932142833841691 0.0840828213633358 0.110303486853171 0.0244577486329459
"ca1hippocampus.186" 0.764675223035887 0.000113670593504787 0.20750248913821 0.00149208029912234 0.0262165369332764
"sscortex.541" 0.784864180718013 0.00099894271764093 0.0716498358065133 0.000691362504377542 0.141795678253455
"sscortex.542" 0.875911987418134 5.59797981915084e-05 0.0428867890595874 0.000111465351044788 0.0810337783730422
"sscortex.543" 0.767814404875282 0.00262631275381361 0.087038488617735 0.0710808974566083 0.0714398962965616
"sscortex.544" 0.819472611772094 0.000169405690412318 0.0554963589843885 9.09556744805829e-05 0.124770667878625
"sscortex.545" 0.868905690609323 0.000424598535763445 0.0410767928252807 0.000266725318436854 0.0893261927111964
"sscortex.546" 0.827690171244272 0.00086078498816803 0.0696585074945994 0.000153698073748618 0.101636838199212
"sscortex.547" 0.666945974684834 0.00460660585754626 0.202741230014988 0.0419561239918423 0.0837500654507894
"ca1hippocampus.187" 0.892948949139656 9.58445009334853e-05 0.0878400965990779 0.00015604088289407 0.0189590688774384
"sscortex.548" 0.784222760410437 0.0148073888602629 0.0427575207477496 0.00506487401643549 0.153147455965116
"sscortex.549" 0.751841715011921 0.000754382214588923 0.153483210254649 0.0273236192705653 0.0665970732482756
"sscortex.550" 0.821197997596356 0.000331238715125607 0.0896356517075741 0.0018020494313012 0.0870330625496432
"ca1hippocampus.188" 0.912652521507998 0.00132442689808132 0.0847046942457741 0.000834186667761033 0.000484170680385449
"sscortex.551" 0.807965451777358 6.2250316671395e-05 0.0281910107645873 0.000256646131407671 0.163524641009976
"sscortex.552" 0.90653361664359 0.000134998405760345 0.0278574991353137 0.00118690930201439 0.0642869765133214
"sscortex.553" 0.876487605183143 0.000214573321285714 0.0557106058575283 0.000407717838972557 0.0671794977990708
"sscortex.554" 0.766712353094776 0.0224176574679069 0.159337001824686 0.00120817400112884 0.0503248136115025
"sscortex.555" 0.66585216111598 0.000381692198675444 0.0823130030237198 0.186168361754927 0.0652847819066984
"sscortex.556" 0.872778828941761 0.000484811541734356 0.0354838704670368 0.000629485052680914 0.0906230039967874
"ca1hippocampus.189" 0.915083356956463 0.00226076307335313 0.0767667482288153 0.00237303755704452 0.00351609418432374
"ca1hippocampus.190" 0.873851112109009 0.0607137494676754 0.0195990889024421 0.0262708822059006 0.0195651673149724
"ca1hippocampus.191" 0.943110360935496 0.00315879388690122 0.00147313984112375 0.052066407905493 0.000191297430985795
"ca1hippocampus.192" 0.726243962988105 6.00209266563854e-05 0.272736253567598 0.000132741579208961 0.000827020938431459
"ca1hippocampus.193" 0.75342947928459 9.08299171052699e-05 0.0131479118164248 0.232962457959353 0.000369321022527083
"ca1hippocampus.194" 0.954899888425587 0.011832422187829 0.0270879136995358 0.00406097790386173 0.00211879778318659
"ca1hippocampus.195" 0.73981712499779 0.00362607278661907 0.0100365527058663 0.246411930056997 0.000108319452728126
"ca1hippocampus.196" 0.748796200370794 0.0846658656912115 0.165395623271706 0.000875966601428943 0.000266344064860229
"ca1hippocampus.197" 0.971497516201347 0.00473352839909496 0.0220332694641012 0.00155551777268575 0.000180168162771161
"ca1hippocampus.198" 0.978443192836809 0.00632532509508836 0.00390670627178228 0.0111286798240537 0.000196095972266513
"ca1hippocampus.199" 0.97714481757559 0.000637912236631796 0.00115826111285955 0.0202472925409388 0.000811716533979988
"ca1hippocampus.200" 0.726371795211974 0.00213156428803041 0.267249965084652 0.00411176871148842 0.000134906703855093
"ca1hippocampus.201" 0.939608294952656 0.00128731700039597 0.0577847648919098 0.00115894521300792 0.000160677942030546
"ca1hippocampus.202" 0.65075157407422 0.319412742860659 0.0146117579555624 0.0106950285742748 0.00452889653528363
"ca1hippocampus.203" 0.587669619287057 0.0449551852706274 0.05635771728655 0.310771356901459 0.000246121254306742
"ca1hippocampus.204" 0.983337170718627 0.000946746037126736 0.0013779237776046 0.00880213668635702 0.00553602278028419
"ca1hippocampus.205" 0.970783430436992 0.00425668689820342 0.00554289899454259 0.00544066999597167 0.0139763136742902
"ca1hippocampus.206" 0.970822907528696 0.00450219263340717 0.00028861538514921 0.0230742215966513 0.00131206285609595
"ca1hippocampus.207" 0.90939945333833 0.00378480345645317 0.0589691437555573 0.0131188029243268 0.014727796525333
"ca1hippocampus.208" 0.980829241722651 0.00240487370917739 0.0151089289126512 0.00141684596380384 0.00024010969171686
"ca1hippocampus.209" 0.9546120395905 0.00417010220090529 0.000281825480590218 0.0384813427100968 0.00245469001790736
"ca1hippocampus.210" 0.978778921728376 0.00150030771952227 0.0165506129560601 0.000362694910863294 0.00280746268517839
"ca1hippocampus.211" 0.728682898262215 0.00708768990846077 8.1091803388088e-05 0.00434769958604432 0.259800620439891
"ca1hippocampus.212" 0.882272144010963 0.00146198833117327 0.114572016021537 0.000937756900541442 0.000756094735785277
"ca1hippocampus.213" 0.912116591470641 0.00696251090578012 0.0503870065290525 0.0265390549754255 0.00399483611910127
"ca1hippocampus.214" 0.740301430662179 0.000125809774994514 0.252654722333661 0.00156003156247589 0.00535800566668995
"ca1hippocampus.215" 0.975263696752838 0.000235431662541803 0.0240875146485716 0.000269789815445888 0.000143567120602886
"ca1hippocampus.216" 0.517889737432508 0.00617231488401853 0.200250986320326 0.274051842619915 0.00163511874323248
"ca1hippocampus.217" 0.91836190523337 0.032177696959108 0.0226195369115132 0.0172563012715015 0.00958455962450777
"ca1hippocampus.218" 0.610373715333987 0.34873599588731 0.0265806970391279 0.0129997751585453 0.00130981658103004
"ca1hippocampus.219" 0.859598256284971 0.00271284350338062 0.0681675504558493 0.0693239361351333 0.000197413620666009
"ca1hippocampus.220" 0.971575254100529 0.00332450724898679 0.0247319979987163 0.000214023654681602 0.000154216997086354
"ca1hippocampus.221" 0.620993379168575 0.00118625293665505 0.376832949581638 9.83351035418068e-05 0.000889083209589937
"ca1hippocampus.222" 0.821265683733069 0.026885575717902 0.0196980453054499 0.128674875766199 0.00347581947737922
"ca1hippocampus.223" 0.942453077899659 0.0232583062748321 0.0174551878478317 0.0100931261672909 0.00674030181038627
"ca1hippocampus.224" 0.733962587207484 0.000542160722950149 0.260854768571704 0.00417229673838192 0.000468186759479581
"ca1hippocampus.225" 0.926215489129791 0.0030087680382847 0.0527408710213142 0.00367607445283006 0.0143587973577803
"ca1hippocampus.226" 0.766944837500099 0.0256512332554577 0.0134924570393436 0.0128399206800813 0.181071551525018
"ca1hippocampus.227" 0.915972378744605 0.000116559265846397 0.0772071795962615 0.00620114247628883 0.000502739916997951
"ca1hippocampus.228" 0.635460142868122 0.00476512594988725 0.00253889729941899 0.0163052224204819 0.34093061146209
"ca1hippocampus.229" 0.826164372958967 0.00223887845094579 0.0471750346279838 0.124068540122823 0.000353173839280365
"ca1hippocampus.230" 0.937786499128399 0.00131947235218626 0.0587953535000197 0.00109336118378525 0.00100531383561002
"ca1hippocampus.231" 0.686113805321792 0.289606461743479 0.0228228786271295 0.000146288380896454 0.00131056592670254
"ca1hippocampus.232" 0.863660115013166 0.000108283908065064 0.13543441369542 0.000120625565186293 0.000676561818162882
"ca1hippocampus.233" 0.927046044847463 0.00237409875328141 0.0546911956566003 0.015082597501088 0.000806063241567149
"ca1hippocampus.234" 0.859435297378128 0.00381308395371938 0.082687209241879 0.0425706282871857 0.0114937811390881
"ca1hippocampus.235" 0.508608653233351 0.189335786872335 0.120755143254675 0.0170923209941359 0.164208095645503
"ca1hippocampus.236" 0.812399651818985 0.00162544899717914 0.0814667370787269 0.00115172642576547 0.103356435679343
"ca1hippocampus.237" 0.7819059768874 0.00167634435970148 0.214972238194057 0.000211169525097759 0.0012342710337434
"ca1hippocampus.238" 0.932965205231694 0.000174555440061317 0.0661421123040366 0.000258550461423737 0.000459576562784038
"ca1hippocampus.239" 0.927412145824008 8.75321216608171e-05 0.0722162619560013 7.93944764005807e-05 0.000204665621928979
"ca1hippocampus.240" 0.656795516771636 6.64947152698079e-05 0.342685935262161 0.000354109442467866 9.79438084656818e-05
"ca1hippocampus.241" 0.75829426960293 8.11504734999797e-05 0.209301040851626 0.00173963302621736 0.0305839060457265
"ca1hippocampus.242" 0.45264464606601 0.000546999464454828 0.295876331741248 0.250810458265431 0.000121564462856147
"ca1hippocampus.243" 0.921292709269443 0.0415286141253477 0.0184712233854942 0.0107727438067291 0.00793470941298628
"ca1hippocampus.244" 0.671685645596104 0.245988508052524 0.0630692060028535 0.00752594581116363 0.0117306945373547
"ca1hippocampus.245" 0.672217996266516 0.0182342152099741 0.0575733788284946 0.234825314462376 0.0171490952326385
"ca1hippocampus.246" 0.892999086971103 0.00548308600313899 0.0947920725836689 0.00475761941255975 0.0019681350295295
"ca1hippocampus.247" 0.707538998249449 0.025464619688363 0.0239794159707651 0.233634526694186 0.00938243939723719
"ca1hippocampus.248" 0.691931659553637 0.000192728356323868 0.268827229672467 0.000643928436112901 0.038404453981459
"ca1hippocampus.249" 0.785364748448274 7.16122327753825e-05 0.203864715656519 0.000156297545909373 0.0105426261165223
"ca1hippocampus.250" 0.658386951703575 0.0150030786323798 0.0727127874270027 0.240146300232021 0.0137508820050215
"ca1hippocampus.251" 0.50780598963865 0.00121216760774631 0.45555310056462 0.0028373211790857 0.0325914210098978
"ca1hippocampus.252" 0.670640441900451 8.38286447048084e-05 0.210543941999226 0.000518197180562882 0.118213590275055
"ca1hippocampus.253" 0.924408003965411 0.000104811191892387 0.0734895496940346 0.000117938259744844 0.00187969688891679
"ca1hippocampus.254" 0.809486425884247 0.000100301706951633 0.190056272264142 8.90164679166193e-05 0.00026798367674322
"ca1hippocampus.255" 0.632907111970963 0.000998225654591942 0.0611983351335455 0.300936327281737 0.00395999995916227
"ca1hippocampus.256" 0.891534997514728 6.94109084105845e-05 0.10742819054878 0.000504460591404341 0.000462940436676552
"ca1hippocampus.257" 0.711992526470722 0.193908429497973 0.061372851412147 0.0231657268395151 0.00956046577964303
"ca1hippocampus.258" 0.796480133400812 0.00108161143076195 0.201546872311225 0.000772846594507965 0.000118536262693091
